sample_id,2050,2040,2030,2020,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,1890,1880,1870,1860,1850,1840,1830,1820,1810,1800,1790,1780,1770,1760,1750,1740,1730,1720,1710,1700,1690,1680,1670,1660,1650,1640,1630,1620,1610,1600,1590,1580,1570,1560,1550,1540,1530,1520,1510,1500,1490,1480,1470,1460,1450,1440,1430,1420,1410,1400,1390,1380,1370,1360,1350,1340,1330,1320,1310,1300,1290,1280,1270,1260,1250,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140,1130,1120,1110,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700
2370,5.204092,6.161625,6.080589,5.743956,5.424308,5.036078,5.44878,5.873227,6.497679,5.703635,5.213551,5.032834,5.631702,6.950964,6.879741,6.286882,6.751227,7.327439,8.784643,9.925642,10.29215,11.0479,11.001166,10.5593,10.76649,11.220955,10.845593,11.087678,11.499555,11.85933,12.187752,13.109181,13.561794,13.869829,13.898162,13.898795,14.402552,15.145087,15.364392,14.775608,14.677757,14.656637,14.386932,13.998096,13.490756,12.940886,12.327127,12.130591,12.067237,11.342025,10.637618,10.03573,9.638436,9.494195,9.170339,8.646204,8.197581,7.860454,7.591749,7.631344,7.643782,7.537293,7.615498,7.996881,8.89025,10.707129,13.80652,17.009002,19.887823,22.542375,24.936006,26.959123,29.316814,30.8319,32.129312,35.355661,38.322438,39.634742,39.24741,38.22739,38.223559,38.55057,38.364962,37.651799,35.846539,35.524659,36.62814,37.205818,37.412928,38.999112,42.920917,49.31779,54.631891,56.545038,57.203373,60.451644,62.239724,62.973663,61.597771,58.64766,57.002413,59.070541,59.981972,57.810941,53.526971,50.895122,52.057811,55.241109,54.657059,55.14443,55.489006,56.596312,60.770591,73.772596,79.151768,77.382242,63.967409,53.363322,73.125655,105.250855,69.133549,58.688364,58.14298,57.545709,57.078468,56.620954,55.746979,55.113272,54.30888,53.100825,52.375791,51.429848,50.467657,49.535344,48.707259,47.716155
2371,5.716099,6.322431,6.322119,5.685671,5.15078,4.904256,5.58266,5.72745,6.413058,5.496671,5.102693,5.036488,5.495037,6.592923,7.05209,6.458365,6.166492,7.268725,9.085372,9.474229,10.098264,10.866476,10.844313,10.606181,10.348648,10.698064,10.705577,11.138257,11.691353,12.066581,12.035225,12.592512,12.981775,13.463902,14.25454,13.948471,14.143257,14.906177,14.989751,14.467847,14.119047,14.183321,14.06977,13.527635,13.14942,12.453294,11.955324,11.696792,11.680972,11.314823,10.578173,9.929646,9.47487,9.251216,8.871281,8.433869,8.04569,7.648303,7.499244,7.581205,7.613849,7.584413,7.604788,7.900212,8.712699,10.398531,13.647287,17.430087,19.913416,21.724981,23.500185,25.649154,28.813242,31.291874,32.091778,33.870998,36.505469,39.204799,39.441579,37.863822,37.1268,37.162979,36.911033,37.037504,36.89133,35.668008,35.777655,36.321298,37.172472,38.291507,41.790787,48.456895,53.068744,55.953504,57.034858,59.773197,61.703706,61.737135,60.138726,57.738636,58.507726,60.462855,59.363373,56.271372,52.310629,52.27453,52.280317,56.236941,57.861365,57.373102,53.909776,56.193031,65.191325,73.804472,73.410733,65.887771,59.586695,71.06151,92.727937,100.333209,67.324699,59.892029,59.155676,58.774493,58.347348,58.254629,57.624666,56.898286,56.109716,55.1503,54.492006,53.645845,52.763651,51.906723,50.969565,50.054292
2372,5.942459,6.240499,6.155007,5.229038,4.946376,5.07615,5.43113,5.526938,5.949399,5.145121,4.992314,5.117017,5.435901,6.490004,7.021677,6.375119,5.745509,7.138262,9.361144,9.825656,10.246006,10.70941,10.88545,10.683905,10.62203,11.145344,11.0141,11.270124,11.653273,12.010566,11.985392,13.000026,13.713976,13.726099,13.695727,13.986119,14.278377,14.980705,15.534799,14.910211,14.581853,14.76424,14.53881,13.838501,13.363274,12.59618,11.936538,11.873994,11.880145,11.307033,10.670499,10.059267,9.452588,9.17297,8.750827,8.337496,7.953734,7.624792,7.400932,7.293917,7.317002,7.264403,7.38352,7.820782,8.714913,10.588128,13.799804,17.488077,20.1778,21.916194,23.994537,26.679729,29.361578,31.774271,33.125371,34.985888,37.999713,40.41018,40.445123,39.052654,38.260408,37.908227,38.115667,38.476654,38.196591,36.310346,36.335412,37.441675,38.249127,40.275244,44.281973,49.850941,55.809731,57.880606,59.241036,61.836674,63.820772,64.168426,62.206108,60.463976,60.81521,62.277843,62.480246,59.52539,55.092742,51.760744,54.362377,55.937502,53.811761,54.030701,55.25019,59.693438,67.275051,79.525824,75.19882,68.383389,58.229261,67.562793,96.105394,108.317904,71.638975,61.898338,61.134031,60.861232,60.231519,59.758882,59.061548,58.327415,57.198082,56.041702,55.255566,54.409285,53.38984,52.460809,51.633727,50.77453
2373,5.478679,6.367937,6.336677,5.873745,5.740128,5.237848,5.110756,5.171436,6.025184,5.990326,5.538686,5.421209,5.711974,6.601775,7.032131,6.660069,6.22369,7.173519,9.267568,9.569222,9.754118,10.623539,11.007435,11.004907,11.079302,11.272295,10.952151,11.086102,11.409353,12.142471,12.799805,13.357541,13.385325,13.51394,14.130736,14.49481,14.867268,14.831385,14.38561,14.605,14.621993,14.606995,14.422125,13.844068,13.440227,12.696196,12.116644,12.205265,12.154994,11.418726,10.749419,10.063999,9.536185,9.405478,9.078035,8.541445,8.087858,7.824909,7.586584,7.547059,7.597048,7.624342,7.67862,8.046721,8.979256,10.702653,13.506431,17.133355,20.321554,22.926305,25.210999,26.806884,28.687683,30.912604,33.598989,36.175682,38.140436,39.465221,38.91025,38.193378,38.059192,38.703816,38.424079,37.778247,36.440621,35.362695,36.446285,37.034253,37.606215,39.235067,42.990657,49.566356,54.439168,56.69873,57.970551,60.586508,62.699469,62.88485,60.536672,59.394007,60.756233,61.315885,60.191928,56.436646,53.240891,52.392768,56.076912,59.159817,57.470216,53.611515,55.722561,60.109193,70.425517,77.794416,71.08827,69.599331,59.405153,64.07339,91.408132,89.287888,64.862011,60.20856,59.71249,59.306152,58.805054,58.546483,57.927935,57.144593,56.185522,55.25432,54.624326,53.737304,52.713288,51.882448,51.107784,50.120352
2374,6.001272,6.348458,6.143482,5.478527,5.461046,5.48004,5.591991,5.702044,6.028793,5.291377,5.667173,5.650924,5.502732,6.222022,6.888175,6.90072,6.525754,6.969793,8.76934,9.917085,10.108554,10.244716,10.498793,10.421543,10.831223,11.20027,10.972617,10.833263,11.24837,12.123552,12.479093,12.9641,13.096559,13.350303,13.461913,13.857913,14.579861,14.730764,14.585572,14.281648,14.456929,14.684145,14.311195,13.820014,13.267994,12.534571,12.106399,11.952861,11.90591,11.339863,10.855286,10.079649,9.41142,9.333126,9.136231,8.539171,8.027136,7.781397,7.61002,7.546108,7.5907,7.602522,7.625752,7.942722,8.84859,10.596785,13.745055,17.140865,19.686848,21.747885,24.346666,26.70473,29.181763,30.889844,32.509416,34.879852,37.105072,39.068903,38.825336,37.815634,37.389059,37.211901,37.363539,37.33285,37.11199,35.775668,35.699546,36.724225,37.340174,38.46118,42.344692,48.562215,53.570542,55.735599,57.791973,58.877806,61.619429,62.709457,60.988877,57.792495,58.393574,60.352327,59.198147,56.205565,53.196295,53.034774,52.898605,52.88844,54.872492,53.345857,53.440299,62.135162,69.572648,76.697471,64.489822,63.603727,64.283712,82.634198,84.893881,74.886021,62.169507,59.972595,59.58725,58.919107,58.297695,57.960846,57.402319,56.793527,56.222324,55.19069,54.525156,53.607067,52.606509,51.776237,50.888745,50.007935
2375,5.278148,5.873952,5.519247,5.45941,5.403439,5.180438,4.916931,4.986181,6.071243,5.621074,5.230728,5.174454,5.203548,6.267497,7.075493,6.337115,6.003794,6.702269,8.728738,9.529704,9.767565,10.370687,10.723328,10.65527,10.641805,10.966685,10.583478,10.923609,11.682457,12.025791,12.055247,12.89125,13.241396,13.258454,13.430124,13.502792,13.929414,14.59806,14.898019,14.866614,14.872965,14.524042,14.275708,14.159652,13.519696,12.590861,12.049975,11.829434,11.777748,11.099463,10.383897,9.901902,9.402085,9.088507,8.768817,8.403676,7.978983,7.6528,7.384361,7.309987,7.450124,7.37578,7.380003,7.825559,8.719434,10.498566,13.435404,16.841451,19.917369,22.514911,24.448782,26.366197,28.901434,31.142688,33.266705,35.671042,38.227211,39.420603,38.741984,38.958468,38.966531,38.841602,38.618456,37.50367,36.731082,36.530034,36.964204,37.290758,37.761788,39.415974,42.627849,49.778726,54.775047,57.526691,58.545153,61.114669,62.494597,63.155591,61.86565,60.407483,60.259327,61.69911,60.267304,58.600321,54.076774,52.107772,54.904788,58.48042,57.355094,53.061306,53.492799,63.691708,65.439082,71.970147,70.814934,63.856516,69.665888,84.762111,77.096517,79.573595,64.664794,60.121548,59.758714,59.145477,58.581009,58.08685,57.42794,56.709813,55.731508,54.674466,53.92911,53.022658,52.095172,51.240652,50.341618,49.529453
2376,5.708983,5.958777,6.198825,5.886986,5.387786,5.32223,5.410264,5.540343,6.361009,5.710483,5.392779,5.174347,5.658392,6.924408,6.711484,6.500321,6.39067,6.882843,9.051714,9.790707,9.713796,10.112621,10.450091,10.755205,10.961778,11.278855,10.800682,10.788081,11.287749,12.268442,12.596611,12.992844,13.07187,13.044016,13.79724,14.41616,14.790894,14.683417,14.477758,14.595239,14.469204,14.367534,14.461717,13.721722,13.177714,12.710962,12.191723,12.117769,12.059228,11.450297,10.665093,10.025547,9.608028,9.324525,9.03181,8.652413,8.193634,7.96256,7.612052,7.466084,7.592401,7.628475,7.641552,7.935713,8.820228,10.66898,13.873413,17.379713,20.034106,22.370975,24.586668,26.546533,28.786262,30.737643,33.410451,36.415934,38.286179,38.981587,38.704364,38.699012,39.120675,38.929901,38.270812,37.228803,36.318845,36.429501,37.238387,37.243466,37.891569,39.016825,42.702996,49.698379,54.96286,58.144237,59.386778,60.301053,62.782793,64.043737,62.361587,59.925238,58.560349,60.080288,60.815988,58.725495,54.6389,53.596688,53.935728,56.826771,54.871814,55.225384,56.670335,58.909665,65.627728,81.00091,76.202731,65.556731,58.130348,69.906399,81.001698,86.206173,66.538626,60.836945,60.013228,59.667733,59.416573,59.053876,58.200827,57.614328,56.801034,55.669165,55.000404,54.172461,53.14742,52.345841,51.463141,50.439057
2377,5.992701,6.709701,6.339491,5.265217,5.567408,5.334299,5.455008,5.429454,6.143112,5.461473,5.7036,5.829825,5.424024,6.281659,6.61785,6.416113,6.349413,7.294195,9.416291,10.215861,10.509034,10.712439,10.727562,10.665082,11.12301,11.540983,10.792305,10.758578,11.1772,12.060993,12.655447,13.194462,13.252348,13.189365,13.540741,14.340282,15.121438,15.061908,14.730384,14.573699,14.440537,14.493186,14.464984,13.956213,13.411958,12.572188,11.999658,12.032423,12.106503,11.437405,10.690267,10.153006,9.720598,9.406776,9.033698,8.548067,8.075229,7.88889,7.717415,7.621316,7.648455,7.62381,7.619395,7.963765,8.921786,10.689493,13.72192,17.214888,20.091016,22.404307,24.594988,26.66093,28.597843,30.579342,33.207038,35.885191,37.66787,39.001739,38.684275,37.480554,38.433665,38.830236,37.742868,37.029133,36.063139,35.717639,36.757577,36.847922,37.205326,38.823037,42.393408,49.173649,54.122993,56.410456,57.105477,59.698302,61.395437,61.797814,61.573533,59.270388,57.782543,58.727859,59.74865,58.317725,52.904717,51.41311,53.460447,55.591302,54.414214,52.971371,55.007727,63.399442,68.557712,75.284882,70.385878,64.991535,64.057389,72.891996,77.766456,96.764885,69.047062,60.234825,59.728135,59.230596,58.858825,58.507778,57.909605,57.310702,56.565821,55.423494,54.741866,53.872397,52.821703,52.062591,51.239666,50.224636
2378,5.799185,6.621058,5.612248,5.136904,5.426634,5.289926,5.430338,5.547203,5.618196,5.383491,5.739422,5.77037,5.395459,5.513633,6.477803,6.649344,6.698296,7.368254,8.947847,9.798496,10.125082,10.188824,10.470587,10.671617,10.989723,11.344194,10.792419,10.609531,11.321625,12.781973,13.209241,13.120809,12.952483,13.200197,13.881091,14.358109,14.414306,14.458155,14.478114,14.303713,14.366365,14.50207,14.426239,13.875994,13.200942,12.589654,12.121062,12.049004,11.89636,11.233095,10.646656,10.02447,9.470466,9.166607,8.852875,8.359344,7.948579,7.687754,7.42261,7.383614,7.425719,7.401655,7.520507,7.838004,8.646882,10.45289,13.629458,17.170881,19.926692,22.507956,24.66147,26.60034,29.037617,31.626231,33.48894,35.877868,38.222899,39.283358,38.946596,38.120225,38.794598,39.280097,38.179175,37.561914,36.532864,36.423114,37.388624,37.560913,38.343,39.457733,42.730925,49.803585,55.939633,57.704429,59.4712,60.771341,62.074028,63.092579,59.742467,59.003849,60.472444,63.152671,62.273031,58.334281,53.695282,51.590868,53.068682,57.663673,58.131454,56.8033,55.723106,57.460666,63.145573,74.203585,75.338476,83.156298,68.44949,59.377151,72.007409,80.894201,64.028242,59.926563,59.697444,58.952368,58.439647,57.908782,57.238668,56.49139,55.624336,54.475952,53.663028,52.653272,51.563786,50.823282,50.012226,49.126571
2379,5.711433,6.198656,6.19952,5.454444,5.409664,5.472296,5.461433,5.214536,5.795056,5.423269,5.456137,5.508601,5.533688,5.814031,6.528115,6.816093,6.633983,7.561702,9.820341,10.20479,10.22712,10.488199,10.593639,10.599827,10.910325,11.4063,10.985845,10.924893,11.473606,12.449301,12.74758,13.458306,13.192148,13.136242,13.789984,14.305046,14.933732,15.260419,14.826908,14.414497,14.808393,14.975137,14.834227,14.297322,13.681093,12.82519,12.118579,12.209391,12.192276,11.419039,10.769186,10.136388,9.675083,9.520023,9.095297,8.522835,8.124889,7.808481,7.590426,7.501691,7.62916,7.654908,7.632692,7.96259,8.851953,10.657081,13.677306,17.372765,20.48776,22.920199,24.729407,26.666735,28.728102,31.100647,33.914779,36.449896,38.12605,39.111391,39.028533,38.693061,39.20212,39.408399,38.102268,37.194644,36.492718,35.968151,37.144757,37.846601,38.201648,39.462851,42.844254,49.885714,54.525665,57.376832,58.702139,60.068094,63.148315,63.532387,61.996846,60.186652,60.193268,60.608353,60.045147,57.969896,53.109391,51.65474,55.432699,56.981669,54.611504,54.834431,53.996721,57.475446,65.760427,77.308556,79.667115,65.537903,58.33689,60.903066,68.255939,80.296198,63.963612,59.332757,58.851449,58.112485,57.615086,57.185464,56.466292,55.701958,54.805407,53.926098,53.167341,52.109075,51.039746,50.17807,49.266471,48.271974
2380,6.553659,6.976825,6.388071,5.601757,5.19573,5.236107,5.424877,5.819476,6.448226,5.859649,5.607341,5.408245,5.578304,6.777637,6.848964,6.559822,6.236081,7.206941,9.079972,10.224223,10.760925,11.153809,11.224577,10.801208,10.952615,11.268868,11.124233,11.31848,11.734886,12.665465,12.861267,13.266773,13.841546,13.99156,14.131317,14.471396,14.824348,15.147932,15.501882,15.119915,14.805314,14.917881,14.819578,14.626615,14.093778,13.09822,12.56605,12.332601,12.274882,11.908903,11.220715,10.337238,9.829171,9.667008,9.246004,8.712238,8.252994,8.054866,7.878188,7.854152,7.832217,7.71792,7.899642,8.278933,9.164502,11.050843,14.150816,17.736255,20.718514,22.553721,24.743275,27.272461,29.78733,31.413853,32.852454,35.259056,38.234049,39.599767,38.967732,37.869199,37.991246,38.598404,38.299053,37.740938,36.597301,36.096532,36.8596,37.042308,37.316577,38.929109,43.092383,48.67816,53.058932,56.871048,57.627738,58.56587,61.266902,62.685679,60.669975,57.88918,57.432859,58.54704,58.610782,57.684403,52.416241,50.59907,53.379512,55.820689,53.87835,54.374885,53.556318,55.775926,66.483461,76.426281,71.855528,63.697064,59.930561,73.648375,81.790131,74.03862,61.201295,58.807745,58.566471,57.981661,57.440992,57.009509,56.303818,55.577518,54.86904,53.906001,53.224479,52.314535,51.316784,50.509951,49.729114,48.886319
2381,5.760096,6.437343,6.03056,5.428133,4.980395,4.693001,4.874922,5.347626,6.339914,5.578993,5.114539,4.98011,4.992783,6.024381,7.224802,6.870727,6.210875,6.642802,8.937555,9.763645,10.119201,10.987886,11.503326,10.958318,10.857173,11.242,10.736869,10.900343,11.831748,12.765156,13.077856,13.599929,13.407709,13.235418,14.000171,14.783659,15.251303,15.525158,15.310117,14.719072,14.824,14.994225,14.751222,14.422856,14.041561,13.241131,12.384526,12.234442,12.251975,11.59274,10.921727,10.282744,9.778025,9.614591,9.189437,8.603655,8.107868,7.729552,7.520494,7.521972,7.51835,7.482184,7.639912,8.033219,8.911903,10.738081,14.116593,17.775364,20.397195,22.488755,25.116815,27.351158,29.685335,31.798632,33.932933,36.658839,39.054021,40.454474,39.855953,38.525731,39.231489,39.653853,38.609135,37.986604,37.353947,36.698272,37.217392,37.653498,38.398376,39.480026,43.431714,49.671632,55.025238,58.370481,59.152653,60.431196,62.876199,64.221127,63.872774,60.984368,60.492817,61.639065,60.709519,58.470248,54.658943,53.358121,53.146139,56.642364,58.076925,57.084774,56.298217,59.676133,67.030942,79.674765,72.707792,66.217183,61.254708,58.637997,66.535713,88.171649,67.25979,60.442095,59.77743,59.102195,58.510631,58.072056,57.226628,56.434937,55.648158,54.611402,53.780124,52.870349,51.857782,51.038503,50.249107,49.345301
2382,5.997282,6.433638,6.772725,6.26435,5.643695,5.434645,5.993191,5.936024,6.464902,5.666758,5.421566,5.625575,6.168433,6.712149,7.514662,7.137228,6.368289,7.411098,9.873214,10.212121,10.188708,10.909506,11.337525,10.948594,10.898919,11.28136,11.229489,11.442945,12.13796,13.1109,13.217892,13.36677,13.883799,13.975955,14.052524,14.376784,14.715034,15.531982,15.926492,15.375267,14.824793,14.941037,14.824902,14.337658,13.816654,13.168517,12.723879,12.582217,12.42334,11.695233,11.022731,10.38432,9.818685,9.601122,9.285665,8.789915,8.423139,8.083568,7.8202,7.766305,7.815537,7.750969,7.811862,8.216741,9.188815,10.964819,14.127425,17.454518,20.287036,23.11846,25.098643,26.72725,29.45692,31.83449,33.605555,35.837102,38.518125,40.870936,40.396109,38.539932,38.791253,39.180146,38.539053,38.622037,36.947946,35.695482,37.032109,37.880715,38.114829,39.71795,42.995381,49.096042,53.762813,56.442422,58.528828,60.870848,63.912944,65.023955,63.230263,61.199101,61.170263,61.838202,59.422419,57.482601,55.802578,52.581797,52.909269,55.247561,55.701307,55.757505,55.262616,61.376152,68.728396,78.80001,82.597286,80.856852,66.531769,62.019312,73.282211,92.291412,69.053065,62.170137,61.754542,61.118866,60.831982,60.459477,59.932534,59.354826,58.530701,57.595349,57.086822,56.254391,55.328788,54.512048,53.625955,52.764122
2383,5.409437,6.588311,6.543677,5.723121,5.318285,5.206504,5.569705,5.751295,6.44937,5.857424,5.686902,5.423905,5.837464,6.969931,7.118765,6.642363,6.381992,7.491526,9.342937,9.813607,10.247684,11.04089,11.388742,11.138169,10.805664,11.302338,11.259649,11.382426,11.693206,12.345253,12.471742,13.233008,13.842306,13.648449,14.05077,14.495639,14.616839,15.286432,15.7011,15.436972,15.124906,14.814947,14.571627,14.035531,13.634869,12.992216,12.470792,12.349976,12.106204,11.42393,10.725893,10.142297,9.689315,9.517794,9.21504,8.796167,8.394833,7.989694,7.7133,7.772002,7.944378,7.8558,7.820933,8.208667,9.096342,10.906609,14.14722,17.969782,20.91456,22.578875,24.041147,25.959885,29.151428,32.371251,33.815442,35.598783,37.403525,38.925872,39.530091,39.182818,39.299478,38.677287,37.064405,36.320697,36.162578,36.529146,37.812311,38.753175,38.598632,38.868335,42.639645,49.262505,54.446008,56.9511,58.191602,59.955962,62.268863,62.747656,62.008234,60.76377,59.860064,59.307555,59.577486,58.332805,55.168706,52.034945,51.960769,54.467394,55.962934,56.209304,59.571567,62.820104,60.813135,73.863887,75.109074,72.583364,67.165801,63.466518,60.822196,81.3537,67.38193,61.272963,60.550574,60.252282,60.051507,59.768855,59.253284,58.690637,58.021812,57.190234,56.45223,55.496676,54.616276,53.856619,53.091639,52.238563
2384,5.567948,6.212166,5.891809,5.371276,5.246958,4.932883,5.035758,5.026961,5.998936,5.687439,5.179014,4.965666,5.387906,5.962768,6.410199,6.878604,6.644578,6.994806,8.576797,9.610539,9.943404,10.397114,11.000799,10.806747,10.788868,11.074777,10.600361,10.666462,11.190729,12.473162,13.021008,13.430664,13.042123,12.927888,13.738153,14.309862,14.674463,14.763558,14.32416,14.19032,14.347055,14.514772,14.584254,14.03453,13.244923,12.603539,12.023107,11.971158,11.975321,11.203147,10.399714,9.640849,9.221702,9.215616,8.906818,8.32823,7.86426,7.559251,7.311987,7.354654,7.450943,7.354596,7.469542,7.877233,8.733804,10.520079,13.599501,17.601771,20.159466,21.941059,24.238039,26.544348,29.340413,31.757172,33.315502,35.05767,37.370954,39.696322,40.397375,39.476191,37.991358,37.833089,38.061149,37.882803,37.341264,36.902174,36.847333,36.957909,37.797842,39.53628,43.888108,49.581855,54.54031,58.706112,59.508504,60.853619,62.740296,63.964427,63.816901,62.202935,61.53588,60.880818,60.520171,58.934044,55.76251,53.69371,53.018528,54.213604,55.925094,58.804267,61.466382,61.415217,61.06423,69.370018,79.390312,76.795583,64.267285,68.409502,61.532094,75.451194,66.400316,62.064924,61.493817,60.918051,60.471781,60.104035,59.394018,58.671931,57.784782,56.670505,56.027098,55.056001,54.088036,53.334394,52.553626,51.752959
2385,5.575585,6.468855,6.185936,5.770212,5.600255,5.327507,5.264351,5.545492,6.338008,6.076183,5.774732,5.067451,5.239489,6.282115,7.106361,7.109806,6.61882,7.135868,9.274188,10.175028,10.376117,10.862578,11.099285,11.211407,11.115024,11.41017,10.995939,10.856116,11.527614,12.572224,12.986093,13.412807,13.234016,13.008649,13.869334,14.670142,14.946373,15.307326,14.991926,14.278089,14.76838,15.056081,14.74468,14.524436,13.776556,12.967285,12.621654,12.253658,11.999169,11.528932,10.903064,10.278495,9.733378,9.39358,9.062575,8.611775,8.202341,7.947416,7.76631,7.686056,7.690847,7.646773,7.691968,8.132035,9.045091,10.778481,13.913955,17.506598,20.642848,22.45814,24.132676,26.728465,29.846487,32.336109,34.102658,35.775505,37.099104,39.521927,40.423759,39.328585,38.240032,38.281704,37.368887,37.990447,38.004028,37.19532,36.886986,37.284169,37.999431,39.677909,43.722083,49.343299,53.987703,57.722442,59.70394,61.662541,63.306506,63.458821,63.366749,61.467801,60.191518,60.037987,60.529716,60.074603,56.4388,53.063143,53.25035,55.039961,57.378005,56.749823,60.783853,62.275167,63.651496,72.779556,74.712485,77.396697,68.32426,57.403469,59.631052,106.326221,74.032364,62.324952,61.986176,61.277714,60.976142,60.580451,59.930605,59.361859,58.560947,57.67851,57.181618,56.277698,55.340931,54.582163,53.687911,52.872206
